rewire_id,text,tokenized_text,true_label,predicted_label,prediction_probability,token_count,avg_token_length
sexism2022_english-18705,trump is communist you twat he supports jews,"[""['communist'"", ""'jews'"", ""'supports'"", ""'trump'"", ""'twat']""]",1,0,0.3258845457911121,5,8.4
sexism2022_english-16769,a smart person can predict the future a dumbass can only see the short term benefits metoo feminism black lives matter nazis socialism marxists etc all fall in the same category its all leftist bullshit,"[""['benefits'"", ""'black'"", ""'bullshit'"", ""'dumbass'"", ""'fall'"", ""'feminism'"", ""'future'"", ""'leftist'"", ""'lives'"", ""'matter'"", ""'metoo'"", ""'nazis'"", ""'person'"", ""'short'"", ""'smart'"", ""'socialism'"", ""'term']""]",1,0,0.4267033402992909,17,8.176470588235293
sexism2022_english-8696,truce or consequences muslim men like killing other muslim men keeps the overpopulation down and they get more women in their harems,"[""['consequences'"", ""'keeps'"", ""'killing'"", ""'like'"", ""'men'"", ""'muslim'"", ""'women']""]",0,1,0.5503555718065489,7,8.285714285714286
sexism2022_english-10026,it is not insulting its expressing love for your friends unlike women that fake even the friendship towards other females we love our friends they hate each other,"[""['fake'"", ""'females'"", ""'friends'"", ""'friendship'"", ""'hate'"", ""'insulting'"", ""'love'"", ""'unlike'"", ""'women']""]",1,0,0.498302593102411,9,8.444444444444445
sexism2022_english-19735,when girls hug they are continuing to gossip when guys hug one of em is going downlol,"[""['em'"", ""'girls'"", ""'going'"", ""'guys'"", ""'hug']""]",1,0,0.3909211353110046,5,6.2
sexism2022_english-17796,so you run back to daddy whenever you need help i thought men were sooo bad lol like i said at the end you need the help of men and cant do shit on your own your dad must be a major cuck to raise such a stupid daughter what went wrong,"[""['bad'"", ""'cuck'"", ""'dad'"", ""'daddy'"", ""'daughter'"", ""'end'"", ""'help'"", ""'like'"", ""'lol'"", ""'major'"", ""'men'"", ""'need'"", ""'raise'"", ""'run'"", ""'said'"", ""'shit'"", ""'stupid'"", ""'thought'"", ""'went'"", ""'wrong']""]",1,0,0.4945613595927036,20,6.45
sexism2022_english-9075,the love of her life but she wants other men xd,"[""['life'"", ""'love'"", ""'men'"", ""'wants'"", ""'xd']""]",0,1,0.5019846672688146,5,6.0
sexism2022_english-4813,shouldve went mike tyson on her,"[""['mike'"", ""'shouldve'"", ""'went']""]",1,0,0.2810092490416576,3,8.0
sexism2022_english-7833,saw the revolution of the forgotten american men and women who go to work every day pay their bills on time obey the rule of law and live their lives with respect for their fellow citizens and their property url,"[""['american'"", ""'bills'"", ""'citizens'"", ""'day'"", ""'fellow'"", ""'forgotten'"", ""'law'"", ""'live'"", ""'lives'"", ""'men'"", ""'pay'"", ""'property'"", ""'respect'"", ""'rule'"", ""'saw'"", ""'time'"", ""'url'"", ""'women'"", ""'work']""]",0,1,0.6290094028511788,19,7.105263157894737
sexism2022_english-7046,its the advanced version of the lets take a break ploy keep the beta on the hook while ms hamster tries to lock in a better prospect,"[""['beta'"", ""'better'"", ""'break'"", ""'hook'"", ""'lets'"", ""'lock'"", ""'ms'"", ""'tries'"", ""'version']""]",1,0,0.3159034660814755,9,6.777777777777778
sexism2022_english-8530,except rp say its okay for men to not go after women as well they let male see the truth of males situation in society and let them decided what to do ie can you say the same about bluepill,"[""['decided'"", ""'let'"", ""'male'"", ""'males'"", ""'men'"", ""'okay'"", ""'say'"", ""'situation'"", ""'society'"", ""'truth'"", ""'women']""]",0,1,0.5378776648398921,11,7.181818181818182
sexism2022_english-1712,i feel embarrassed being a woman today in this crazy witch hunt,"[""['crazy'"", ""'embarrassed'"", ""'feel'"", ""'hunt'"", ""'today'"", ""'witch'"", ""'woman']""]",0,1,0.7947357900208808,7,7.857142857142857
sexism2022_english-964,and fantasise about chad,"[""['chad']""]",0,1,0.6203327459022095,1,8.0
sexism2022_english-9648,i like how it says battle for equality even though its an allfemale coalition,"[""['battle'"", ""'equality'"", ""'like'"", ""'says']""]",1,0,0.4328474492359402,4,8.0
sexism2022_english-4785,i hate both men and women,"[""['hate'"", ""'men'"", ""'women']""]",0,1,0.9292499834052448,3,6.666666666666667
sexism2022_english-9599,some time ago i was talking to a girl and it went well she was talking about her hoe phase and i instantly ghosted her fuck that,"[""['ago'"", ""'fuck'"", ""'ghosted'"", ""'girl'"", ""'hoe'"", ""'instantly'"", ""'talking'"", ""'time'"", ""'went']""]",1,0,0.422970723079824,9,7.222222222222222
sexism2022_english-16529,i thought i was leading her after we started kissing i was touching her everywhere including the pussy i was kissing up her inner thigh to there thanks for the constructive criticism,"[""['criticism'"", ""'including'"", ""'inner'"", ""'kissing'"", ""'leading'"", ""'pussy'"", ""'started'"", ""'thanks'"", ""'thought'"", ""'touching']""]",0,1,0.6157417027719975,10,9.2
sexism2022_english-8047,weeze knows how to handle uppity white women dont be an uppity white woman in louisianan url,"[""['dont'"", ""'handle'"", ""'knows'"", ""'url'"", ""'white'"", ""'woman'"", ""'women']""]",0,1,0.736467592468945,7,7.0
sexism2022_english-8115,never ltr club girls fucking stupid i dont even care about her bullshit story,"[""['bullshit'"", ""'care'"", ""'club'"", ""'dont'"", ""'fucking'"", ""'girls'"", ""'ltr'"", ""'story'"", ""'stupid']""]",0,1,0.7112283128138822,9,7.333333333333333
sexism2022_english-19528,drown her in pigs blood,"[""['blood'"", ""'drown'"", ""'pigs']""]",1,0,0.3200841775699791,3,7.333333333333333
sexism2022_english-16881,she will def hit the wall hard and i never found her that attractive to begin with but i think she has a few more good years left beeing and all,"[""['attractive'"", ""'begin'"", ""'def'"", ""'good'"", ""'hard'"", ""'hit'"", ""'left'"", ""'think'"", ""'wall'"", ""'years']""]",1,0,0.3778654824483886,10,6.9
sexism2022_english-10439,sad but true,"[""['sad'"", ""'true']""]",0,1,0.561012511899856,2,6.5
sexism2022_english-6944,given the nature of ww and the associated draft dodging in the part of white girls the game is a spit on the face of anyone who isnt a white woman,"[""['draft'"", ""'face'"", ""'game'"", ""'girls'"", ""'given'"", ""'isnt'"", ""'nature'"", ""'spit'"", ""'white'"", ""'woman'"", ""'ww']""]",0,1,0.6232563882813003,11,6.636363636363637
sexism2022_english-15256,this is just another kdrama so hard to watch the man is a pathetic cocky piece of shit stupid idiot the woman is good and smart and right i really want another yong pal,"[""['good'"", ""'hard'"", ""'idiot'"", ""'just'"", ""'man'"", ""'pathetic'"", ""'piece'"", ""'really'"", ""'right'"", ""'shit'"", ""'smart'"", ""'stupid'"", ""'want'"", ""'watch'"", ""'woman']""]",0,1,0.5331016663500738,15,7.0
sexism2022_english-17984,dating sites are good for two things looking at women youre not good enough for and looking at women you dont want guess which ones are gonna hit on you,"[""['dating'"", ""'dont'"", ""'gonna'"", ""'good'"", ""'guess'"", ""'hit'"", ""'looking'"", ""'ones'"", ""'sites'"", ""'things'"", ""'want'"", ""'women'"", ""'youre']""]",0,1,0.8452190060345588,13,7.0
sexism2022_english-18851,none of them did no one put any numbers they just kept linking the reports that proves women get raped more than men nice try avoiding answering,"[""['did'"", ""'just'"", ""'kept'"", ""'men'"", ""'nice'"", ""'numbers'"", ""'proves'"", ""'raped'"", ""'reports'"", ""'try'"", ""'women']""]",0,1,0.5151492943491125,11,6.818181818181818
sexism2022_english-18230,i dont know i think girls are smart now days and know guys dont have as many options as girls,"[""['days'"", ""'dont'"", ""'girls'"", ""'guys'"", ""'know'"", ""'options'"", ""'smart'"", ""'think']""]",1,0,0.4434489019420263,8,7.0
sexism2022_english-19288,hitlery is the evilest woman on the planet period,"[""['period'"", ""'planet'"", ""'woman']""]",0,1,0.599211436348305,3,8.333333333333334
sexism2022_english-1069,hoochie mama,"[""['mama']""]",1,0,0.2070992959710292,1,8.0
sexism2022_english-18774,can i ask about how do you show make it apparent to the women on tinder that you like to have sex with them,"[""['apparent'"", ""'ask'"", ""'like'"", ""'make'"", ""'sex'"", ""'tinder'"", ""'women']""]",0,1,0.6745180483667841,7,7.0
sexism2022_english-12996,shudder if you had to have sex with her you would have to roll her in flour first so you could find the wet parts,"[""['parts'"", ""'roll'"", ""'sex'"", ""'wet']""]",1,0,0.3357459532920231,4,6.25
sexism2022_english-19934,yes this drinking is a crutch easiest way to meet awesome women in clubs is to be the most sober one that doesnt smell like shit and cheap booze,"[""['awesome'"", ""'cheap'"", ""'clubs'"", ""'doesnt'"", ""'drinking'"", ""'easiest'"", ""'like'"", ""'meet'"", ""'shit'"", ""'smell'"", ""'way'"", ""'women'"", ""'yes']""]",0,1,0.6158394566453924,13,7.230769230769231
sexism2022_english-5790,another explanation is these women are herding postcollege maybe its a yo cat lady effect coming out does anyone know a college educated woman who flip to democrats,"[""['cat'"", ""'college'"", ""'coming'"", ""'democrats'"", ""'does'"", ""'educated'"", ""'effect'"", ""'explanation'"", ""'flip'"", ""'know'"", ""'lady'"", ""'maybe'"", ""'woman'"", ""'women'"", ""'yo']""]",1,0,0.4912753617311424,15,7.666666666666667
sexism2022_english-594,duck chad steals all the women,"[""['chad'"", ""'duck'"", ""'women']""]",0,1,0.7156055888395491,3,7.0
sexism2022_english-8621,no he is tall arab chad lite i have videos of her naked from when she was a camgirl for a short while,"[""['arab'"", ""'chad'"", ""'lite'"", ""'naked'"", ""'short'"", ""'tall'"", ""'videos']""]",0,1,0.5696780006164932,7,6.857142857142857
sexism2022_english-15770,sometimes girls just arent comfortable with sex yet because its a vulnerable and intimate thing,"[""['arent'"", ""'comfortable'"", ""'girls'"", ""'intimate'"", ""'just'"", ""'sex'"", ""'thing'"", ""'vulnerable']""]",0,1,0.602983836457585,8,8.625
sexism2022_english-1611,the only thing more gay than sucking a penis is going down on a woman why would someone degrade themselves like that,"[""['gay'"", ""'going'"", ""'like'"", ""'penis'"", ""'sucking'"", ""'thing'"", ""'woman']""]",1,0,0.4362351257963608,7,7.142857142857143
sexism2022_english-16971,interesting i also like short women but despite only being virtually every woman i date is over above average height attraction is weird,"[""['attraction'"", ""'average'"", ""'date'"", ""'despite'"", ""'height'"", ""'interesting'"", ""'like'"", ""'short'"", ""'virtually'"", ""'weird'"", ""'woman'"", ""'women']""]",0,1,0.6265846374126804,12,8.666666666666666
sexism2022_english-17937,apparently they are also bashing white women i will not selfflagelate and women of color will have nothing to do with saving this country,"[""['apparently'"", ""'bashing'"", ""'color'"", ""'country'"", ""'saving'"", ""'white'"", ""'women']""]",0,1,0.7066550357118979,7,8.714285714285714
sexism2022_english-11368,thats a good spot to be in dude shes basically presenting shes reaching out to you at her most honest transparent also if you ask to return things to like it was before youve already fucked up,"[""['ask'"", ""'basically'"", ""'dude'"", ""'fucked'"", ""'good'"", ""'honest'"", ""'like'"", ""'return'"", ""'shes'"", ""'spot'"", ""'thats'"", ""'things'"", ""'youve']""]",0,1,0.6815216862230302,13,7.230769230769231
sexism2022_english-7404,just talking to women does it for me,"[""['does'"", ""'just'"", ""'talking'"", ""'women']""]",0,1,0.5502922809868144,4,7.5
sexism2022_english-11694,not if the woman has to do all the work in interactions if i have to pry someone open like im a can opener forget it,"[""['forget'"", ""'im'"", ""'interactions'"", ""'like'"", ""'open'"", ""'woman'"", ""'work']""]",0,1,0.6436422482770979,7,7.571428571428571
sexism2022_english-12388,id just love to be able to walk up to her and punch her in the facejust once,"[""['able'"", ""'id'"", ""'just'"", ""'love'"", ""'punch'"", ""'walk']""]",1,0,0.4225684765191556,6,6.166666666666667
sexism2022_english-15181,because most women dont get free stuff like that lmao,"[""['dont'"", ""'free'"", ""'like'"", ""'lmao'"", ""'stuff'"", ""'women']""]",0,1,0.6529407104691236,6,6.666666666666667
sexism2022_english-4744,even grandmas can be attractive in a feminine way as long as they stay reasonably fit and dont cut their damn hair srsly whats so hard to grasp about this one ladies,"[""['attractive'"", ""'cut'"", ""'damn'"", ""'dont'"", ""'feminine'"", ""'fit'"", ""'grandmas'"", ""'hair'"", ""'hard'"", ""'ladies'"", ""'long'"", ""'stay'"", ""'way'"", ""'whats']""]",1,0,0.3701889317356525,14,7.142857142857143
sexism2022_english-9267,my sister works for a pop culture shop and the sad thing is she was actually warned about this type of thing from her boss all the female employees have to expect it at least once whilst theyre working there,"[""['actually'"", ""'boss'"", ""'culture'"", ""'employees'"", ""'expect'"", ""'female'"", ""'pop'"", ""'sad'"", ""'shop'"", ""'sister'"", ""'theyre'"", ""'thing'"", ""'type'"", ""'warned'"", ""'whilst'"", ""'working'"", ""'works']""]",0,1,0.523666447873694,17,7.705882352941177
sexism2022_english-11444,i think a women is going to be the death of me even we women are unkind and mean to me i would still do things for them yup i a looser,"[""['death'"", ""'going'"", ""'mean'"", ""'things'"", ""'think'"", ""'women'"", ""'yup']""]",0,1,0.7642800048781926,7,7.0
sexism2022_english-2599,the little nazi twerp deserved to get his girl ass fucked while he was away being a tool of imperialism would have been extra funny if it was a black dude banging her,"[""['ass'"", ""'away'"", ""'banging'"", ""'black'"", ""'deserved'"", ""'dude'"", ""'extra'"", ""'fucked'"", ""'funny'"", ""'girl'"", ""'little'"", ""'nazi'"", ""'tool']""]",1,0,0.280553753161469,13,7.153846153846154
sexism2022_english-11976,true its totally hating on females to want them to be femaleish,"[""['females'"", ""'hating'"", ""'totally'"", ""'true'"", ""'want']""]",0,1,0.7532972644809286,5,8.0
sexism2022_english-11683,dude women not only were allowed to drink they brewed the fucking boozeurl,"[""['allowed'"", ""'drink'"", ""'dude'"", ""'fucking'"", ""'women']""]",0,1,0.587813320639904,5,8.0
sexism2022_english-7118,different is right women are not going to give the same because we dont have the brute force required to do a mans job but we can make a home a beautiful loving comfortable home and raise respectful children,"[""['beautiful'"", ""'children'"", ""'comfortable'"", ""'different'"", ""'dont'"", ""'force'"", ""'going'"", ""'home'"", ""'job'"", ""'loving'"", ""'make'"", ""'mans'"", ""'raise'"", ""'required'"", ""'respectful'"", ""'right'"", ""'women']""]",1,0,0.4951862305519752,17,8.294117647058824
sexism2022_english-241,feminist ignore race when it comes to rape statistics are cops falsely arresting nignogs darkies for rape or are nignog darkies raping whityle women as if nignogs are too retarded for civil society,"[""['civil'"", ""'comes'"", ""'cops'"", ""'falsely'"", ""'feminist'"", ""'ignore'"", ""'race'"", ""'rape'"", ""'raping'"", ""'retarded'"", ""'society'"", ""'women']""]",0,1,0.6116516692311419,12,7.916666666666667
